Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Is_laundering,Laundering_type,DateTime,HourOfDay,DayOfWeek,TimeSinceLastTx,RollingSum_Amount_5,PayType_ACH,PayType_Cash Deposit,PayType_Cash Withdrawal,PayType_Cheque,PayType_Credit card,PayType_Cross-border,PayType_Debit card,IsInternational,Repeat_Tx_Count_Sender_Receiver,Sender_account_encoded,Receiver_account_encoded,Sender_bank_location_encoded,Receiver_bank_location_encoded,Transaction_Frequency,Amount_Mean,Time_Diff,Sender_In_Degree,Sender_Out_Degree,Sender_PageRank,Unique_Receivers,Transaction_ID
11:50:43,2023-02-12,166015829,2524450497,135.53,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Withdrawal,2023-02-12 11:50:43,11,6,0.0,135.53,False,False,True,False,False,False,False,0,1,536,7862,16,16,1,135.53,0.0,2,1,5.732482146310268e-05,1,TXN9343
14:37:00,2022-11-20,166274508,407429885,8957.0,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-11-20 14:37:00,14,6,0.0,8957.0,True,False,False,False,False,False,False,0,1,537,1326,16,16,2,4781.965,0.0,0,2,2.1221511298443555e-05,2,TXN10379
09:49:15,2023-06-07,166274508,6573876433,606.93,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-06-07 09:49:15,9,2,17176335.0,9563.93,True,False,False,False,False,False,False,0,1,537,20766,16,16,2,4781.965,17176335.0,0,2,2.1221511298443555e-05,2,TXN6403
10:45:36,2023-03-11,166608529,2044095886,19551.74,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-03-11 10:45:36,10,5,0.0,19551.74,False,False,False,False,True,False,False,0,1,538,6375,16,16,3,11838.256666666668,0.0,0,2,2.1221511298443555e-05,2,TXN28
20:26:15,2023-07-06,166608529,4875149501,7466.2,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-07-06 20:26:15,20,3,10143639.0,27017.94,False,False,False,False,True,False,False,0,1,538,15407,16,16,3,11838.256666666668,10143639.0,0,2,2.1221511298443555e-05,2,TXN16077
04:33:52,2023-08-01,166608529,4875149501,8496.83,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-08-01 04:33:52,4,1,2189257.0,35514.770000000004,False,False,False,False,True,False,False,0,2,538,15407,16,16,3,11838.256666666668,2189257.0,0,2,2.1221511298443555e-05,2,TXN14662
20:24:07,2023-05-04,166644102,4020044584,9780.14,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-05-04 20:24:07,20,3,0.0,9780.14,False,False,False,False,True,False,False,0,1,539,12628,16,16,1,9780.14,0.0,0,1,2.1221511298443555e-05,1,TXN10538
14:52:12,2023-07-31,167542777,1896092582,10425.96,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-07-31 14:52:12,14,0,0.0,10425.96,False,False,False,True,False,False,False,0,1,543,5879,16,16,1,10425.96,0.0,0,1,2.1221511298443555e-05,1,TXN11114
11:13:01,2023-03-25,167575998,5757170051,7033.03,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-03-25 11:13:01,11,5,0.0,7033.03,True,False,False,False,False,False,False,0,1,544,18229,16,16,2,5762.299999999999,0.0,0,2,2.1221511298443555e-05,2,TXN11193
10:09:35,2023-05-12,167575998,5176141915,4491.57,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-05-12 10:09:35,10,4,4143394.0,11524.6,False,False,False,False,True,False,False,0,1,544,16385,16,16,2,5762.299999999999,4143394.0,0,2,2.1221511298443555e-05,2,TXN13622
12:05:38,2022-10-18,168579550,31936925,8385.66,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-10-18 12:05:38,12,1,0.0,8385.66,False,False,False,False,False,False,True,0,1,545,119,16,16,1,8385.66,0.0,0,1,2.1221511298443555e-05,1,TXN17311
15:05:45,2023-02-19,168813472,9160481745,22032.03,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-02-19 15:05:45,15,6,0.0,22032.03,False,False,False,False,True,False,False,0,1,546,28970,16,16,1,22032.03,0.0,0,1,2.1221511298443555e-05,1,TXN14544
23:50:30,2023-04-02,168950926,8673558297,6080.51,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-04-02 23:50:30,23,6,0.0,6080.51,False,False,False,False,True,False,False,0,1,547,27441,16,16,1,6080.51,0.0,1,1,3.927316638077312e-05,1,TXN2881
11:58:53,2022-10-20,169128642,7348836932,2789.8,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-10-20 11:58:53,11,3,0.0,2789.8,False,False,False,False,True,False,False,0,1,548,23197,16,16,1,2789.8,0.0,0,1,2.1221511298443555e-05,1,TXN2668
09:06:39,2023-04-03,169795909,9375886653,1036.09,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-04-03 09:06:39,9,0,0.0,1036.09,False,False,False,False,False,False,True,0,1,549,29644,16,16,1,1036.09,0.0,0,1,2.1221511298443555e-05,1,TXN6701
14:25:59,2023-04-13,170245136,6479017821,10973.6,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-04-13 14:25:59,14,3,0.0,10973.6,False,False,False,False,True,False,False,0,1,550,20465,16,16,1,10973.6,0.0,0,1,2.1221511298443555e-05,1,TXN10368
05:48:06,2023-02-08,170586645,3148336352,6296.17,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-02-08 05:48:06,5,2,0.0,6296.17,True,False,False,False,False,False,False,0,1,552,9858,16,16,2,4555.085,0.0,1,2,3.927316638077312e-05,2,TXN14866
05:26:56,2023-05-21,170586645,5335850738,2814.0,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-05-21 05:26:56,5,6,8811530.0,9110.17,False,False,False,False,True,False,False,0,1,552,16877,16,16,2,4555.085,8811530.0,1,2,3.927316638077312e-05,2,TXN10345
14:42:43,2023-05-21,170843304,2833331554,12431.9,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-05-21 14:42:43,14,6,0.0,12431.9,False,False,False,False,False,False,True,0,1,553,8881,16,16,1,12431.9,0.0,0,1,2.1221511298443555e-05,1,TXN1115
12:44:30,2023-05-19,171365252,7535371770,14706.82,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-05-19 12:44:30,12,4,0.0,14706.82,True,False,False,False,False,False,False,0,1,554,23806,16,16,1,14706.82,0.0,0,1,2.1221511298443555e-05,1,TXN6629
13:09:26,2023-03-23,171547185,5054965341,500.65,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Deposits,2023-03-23 13:09:26,13,3,0.0,500.65,False,True,False,False,False,False,False,0,1,557,15980,16,16,1,500.65,0.0,0,1,2.1221511298443555e-05,1,TXN14953
22:12:03,2023-03-09,175381310,5484991665,230.06,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Withdrawal,2023-03-09 22:12:03,22,3,0.0,230.06,False,False,True,False,False,False,False,0,1,570,17334,16,16,3,892.3699999999999,0.0,0,2,2.1221511298443555e-05,2,TXN11601
20:57:48,2023-06-15,175381310,4789573638,961.87,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-06-15 20:57:48,20,3,8462745.0,1191.93,False,False,False,False,False,False,True,0,1,570,15143,16,16,3,892.3699999999999,8462745.0,0,2,2.1221511298443555e-05,2,TXN11675
11:27:06,2023-08-15,175381310,4789573638,1485.18,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-08-15 11:27:06,11,1,5236158.0,2677.11,False,False,False,True,False,False,False,0,2,570,15143,16,16,3,892.3699999999999,5236158.0,0,2,2.1221511298443555e-05,2,TXN16854
11:18:08,2022-12-29,175466231,4278420374,7267.11,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2022-12-29 11:18:08,11,3,0.0,7267.11,False,False,False,False,True,False,False,0,1,571,13493,16,16,1,7267.11,0.0,0,1,2.1221511298443555e-05,1,TXN10052
18:24:40,2023-04-17,175719479,7769943245,3155.33,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-04-17 18:24:40,18,0,0.0,3155.33,False,False,False,True,False,False,False,0,1,573,24548,16,16,2,2657.81,0.0,0,2,2.1221511298443555e-05,2,TXN3751
11:00:54,2023-06-13,175719479,938423559,2160.29,UK pounds,UK pounds,UK,UK,0,Normal_Periodical,2023-06-13 11:00:54,11,1,4898174.0,5315.62,False,False,False,False,True,False,False,0,1,573,2921,16,16,2,2657.81,4898174.0,0,2,2.1221511298443555e-05,2,TXN11588
15:44:29,2023-07-30,176426572,385788557,10510.63,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-07-30 15:44:29,15,6,0.0,10510.63,False,False,False,False,True,False,False,0,1,574,1254,16,16,1,10510.63,0.0,0,1,2.1221511298443555e-05,1,TXN18734
08:50:58,2023-05-14,177329193,9391959729,1189.53,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-05-14 08:50:58,8,6,0.0,1189.53,True,False,False,False,False,False,False,0,1,575,29691,16,16,1,1189.53,0.0,0,1,2.1221511298443555e-05,1,TXN11157
15:32:34,2023-02-04,178319909,7993101135,6786.73,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-02-04 15:32:34,15,5,0.0,6786.73,False,False,False,False,True,False,False,0,1,580,25246,16,16,1,6786.73,0.0,0,1,2.1221511298443555e-05,1,TXN16233
15:11:32,2023-08-02,178906586,2938349820,19441.79,UK pounds,UK pounds,UK,UK,0,Normal_Plus_Mutual,2023-08-02 15:11:32,15,2,0.0,19441.79,False,False,False,False,False,False,True,0,1,584,9217,16,16,1,19441.79,0.0,0,1,2.1221511298443555e-05,1,TXN5721
23:33:46,2023-03-05,179001123,1539858747,6601.66,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-03-05 23:33:46,23,6,0.0,6601.66,False,False,False,True,False,False,False,0,1,585,4785,16,16,1,6601.66,0.0,0,1,2.1221511298443555e-05,1,TXN7956
06:02:44,2023-08-16,179104959,1629370813,1012.92,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-08-16 06:02:44,6,2,0.0,1012.92,False,False,False,True,False,False,False,0,1,586,5056,16,16,1,1012.92,0.0,0,1,2.1221511298443555e-05,1,TXN10464
19:51:02,2023-05-28,179114514,9244510296,13.81,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Withdrawal,2023-05-28 19:51:02,19,6,0.0,13.81,False,False,True,False,False,False,False,0,1,587,29240,16,16,1,13.81,0.0,0,1,2.1221511298443555e-05,1,TXN4825
22:48:07,2023-01-20,179195852,4481745339,12888.06,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-01-20 22:48:07,22,4,0.0,12888.06,False,False,False,False,True,False,False,0,1,589,14166,16,16,1,12888.06,0.0,0,1,2.1221511298443555e-05,1,TXN4482
09:45:52,2022-12-22,180754033,5857019852,31510.19,UK pounds,UK pounds,UK,UK,0,Normal_Mutual,2022-12-22 09:45:52,9,3,0.0,31510.19,False,False,False,False,True,False,False,0,1,594,18545,16,16,1,31510.19,0.0,0,1,2.1221511298443555e-05,1,TXN11487
07:05:11,2023-04-14,182177339,6094972214,1685.93,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Deposits,2023-04-14 07:05:11,7,4,0.0,1685.93,False,True,False,False,False,False,False,0,1,601,19283,16,16,1,1685.93,0.0,0,1,2.1221511298443555e-05,1,TXN10681
21:45:54,2022-12-01,182301327,8530459371,16048.66,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2022-12-01 21:45:54,21,3,0.0,16048.66,False,False,False,True,False,False,False,0,1,602,26969,16,16,1,16048.66,0.0,0,1,2.1221511298443555e-05,1,TXN1880
10:54:51,2023-02-06,182676947,6190612432,4086.95,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-02-06 10:54:51,10,0,0.0,4086.95,False,False,False,False,False,False,True,0,1,603,19585,16,16,2,2897.285,0.0,0,2,2.1221511298443555e-05,2,TXN18277
11:20:43,2023-03-22,182676947,5540188296,1707.62,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-03-22 11:20:43,11,2,3803152.0,5794.57,True,False,False,False,False,False,False,0,1,603,17518,16,16,2,2897.285,3803152.0,0,2,2.1221511298443555e-05,2,TXN14711
08:56:41,2023-05-31,184382809,1137771716,5623.76,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-05-31 08:56:41,8,2,0.0,5623.76,False,False,False,True,False,False,False,0,1,607,3539,16,16,1,5623.76,0.0,0,1,2.1221511298443555e-05,1,TXN2920
01:09:17,2023-01-28,187699750,2414111791,3013.33,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-01-28 01:09:17,1,5,0.0,3013.33,False,False,False,False,False,False,True,0,1,617,7518,16,16,1,3013.33,0.0,0,1,2.1221511298443555e-05,1,TXN8554
15:32:09,2022-12-06,187791985,410490431,366.7,UK pounds,Pakistani rupee,UK,Pakistan,0,Normal_Small_Fan_Out,2022-12-06 15:32:09,15,1,0.0,366.7,False,False,False,False,False,True,False,1,1,618,1336,16,11,1,366.7,0.0,0,1,2.1221511298443555e-05,1,TXN5598
09:47:00,2023-05-29,187969159,1866759267,639.29,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-05-29 09:47:00,9,0,0.0,639.29,True,False,False,False,False,False,False,0,1,619,5775,16,16,2,3379.625,0.0,0,2,2.1221511298443555e-05,2,TXN14599
23:24:38,2023-06-15,187969159,4592677587,6119.96,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-06-15 23:24:38,23,3,1517858.0,6759.25,True,False,False,False,False,False,False,0,1,619,14530,16,16,2,3379.625,1517858.0,0,2,2.1221511298443555e-05,2,TXN13588
11:58:02,2022-12-25,188929394,7773651732,10380.88,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-12-25 11:58:02,11,6,0.0,10380.88,False,False,False,True,False,False,False,0,1,622,24559,16,16,2,10806.695,0.0,0,2,2.1221511298443555e-05,2,TXN10231
22:44:37,2023-02-17,188929394,1894324651,11232.51,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-02-17 22:44:37,22,4,4704395.0,21613.39,False,False,False,False,False,False,True,0,1,622,5876,16,16,2,10806.695,4704395.0,0,2,2.1221511298443555e-05,2,TXN1706
09:16:18,2023-02-19,192350554,6761910268,5429.18,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-02-19 09:16:18,9,6,0.0,5429.18,False,False,False,False,False,False,True,0,1,633,21392,16,16,1,5429.18,0.0,0,1,2.1221511298443555e-05,1,TXN3876
00:59:38,2022-11-03,192699134,3387692698,12691.97,UK pounds,US dollar,UK,USA,0,Normal_Fan_Out,2022-11-03 00:59:38,0,3,0.0,12691.97,False,False,False,False,False,True,False,1,1,634,10621,16,17,1,12691.97,0.0,0,1,2.1221511298443555e-05,1,TXN6068
20:30:52,2023-01-03,193080443,436157946,5610.42,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-01-03 20:30:52,20,1,0.0,5610.42,False,False,False,False,True,False,False,0,1,636,1413,16,16,1,5610.42,0.0,0,1,2.1221511298443555e-05,1,TXN8740
01:02:59,2022-10-23,193976156,8950947202,7387.59,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-10-23 01:02:59,1,6,0.0,7387.59,False,False,False,False,True,False,False,0,1,640,28325,16,16,2,8626.85,0.0,0,2,2.1221511298443555e-05,2,TXN15169
21:49:20,2023-03-07,193976156,984880830,9866.11,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-03-07 21:49:20,21,1,11738781.0,17253.7,False,False,False,False,True,False,False,0,1,640,3075,16,16,2,8626.85,11738781.0,0,2,2.1221511298443555e-05,2,TXN14941
14:28:15,2023-02-14,194129147,6252651006,4214.63,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-02-14 14:28:15,14,1,0.0,4214.63,False,False,False,False,True,False,False,0,1,642,19774,16,16,1,4214.63,0.0,0,1,2.1221511298443555e-05,1,TXN11054
07:24:12,2023-07-15,194441494,5613164557,18443.37,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-07-15 07:24:12,7,5,0.0,18443.37,False,False,False,False,True,False,False,0,1,644,17736,16,16,2,12107.35,0.0,0,2,2.1221511298443555e-05,2,TXN16381
17:36:23,2023-07-15,194441494,4601792303,5771.33,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-07-15 17:36:23,17,5,36731.0,24214.7,False,False,False,False,False,False,True,0,1,644,14565,16,16,2,12107.35,36731.0,0,2,2.1221511298443555e-05,2,TXN2352
04:07:42,2022-10-09,195977701,4304585899,4474.0,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2022-10-09 04:07:42,4,6,0.0,4474.0,True,False,False,False,False,False,False,0,1,650,13586,16,16,1,4474.0,0.0,0,1,2.1221511298443555e-05,1,TXN13004
10:27:12,2023-06-25,196051828,3371529523,10501.5,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-06-25 10:27:12,10,6,0.0,10501.5,True,False,False,False,False,False,False,0,1,651,10562,16,16,1,10501.5,0.0,1,1,3.927316638077312e-05,1,TXN3137
09:11:42,2022-10-10,196298823,9194715738,1809.97,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-10-10 09:11:42,9,0,0.0,1809.97,False,False,False,False,False,False,True,0,1,652,29071,16,16,3,7784.043333333332,0.0,1,3,3.927316638077312e-05,3,TXN17511
15:14:13,2023-01-13,196298823,8114438941,13523.66,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-01-13 15:14:13,15,4,8229751.0,15333.63,False,False,False,True,False,False,False,0,1,652,25619,16,16,3,7784.043333333332,8229751.0,1,3,3.927316638077312e-05,3,TXN16841
22:20:53,2023-01-13,196298823,890086129,8018.5,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-01-13 22:20:53,22,4,25600.0,23352.13,False,False,False,False,True,False,False,0,1,652,2777,16,16,3,7784.043333333332,25600.0,1,3,3.927316638077312e-05,3,TXN16679
22:52:19,2023-07-03,196546340,4978778613,10108.18,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-07-03 22:52:19,22,0,0.0,10108.18,True,False,False,False,False,False,False,0,1,653,15756,16,16,1,10108.18,0.0,0,1,2.1221511298443555e-05,1,TXN15936
09:21:20,2023-01-12,197219590,4854109415,5155.71,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-01-12 09:21:20,9,3,0.0,5155.71,False,False,False,True,False,False,False,0,1,654,15350,16,16,1,5155.71,0.0,0,1,2.1221511298443555e-05,1,TXN17389
14:02:30,2022-12-28,197820125,1299423748,9301.51,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-12-28 14:02:30,14,2,0.0,9301.51,True,False,False,False,False,False,False,0,1,655,4014,16,16,2,24419.25,0.0,0,2,2.1221511298443555e-05,2,TXN9350
18:34:19,2022-12-28,197820125,9262595834,39536.99,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-12-28 18:34:19,18,2,16309.0,48838.5,False,False,False,False,True,False,False,0,1,655,29303,16,16,2,24419.25,16309.0,0,2,2.1221511298443555e-05,2,TXN841
14:50:05,2022-10-17,199160246,2480760138,197.64,UK pounds,Euro,UK,Spain,0,Normal_Small_Fan_Out,2022-10-17 14:50:05,14,0,0.0,197.64,False,False,False,False,False,True,False,1,1,660,7721,16,12,2,625.9300000000001,0.0,1,2,3.927316638077312e-05,2,TXN9150
16:38:39,2023-02-27,199160246,6633729318,1054.22,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-02-27 16:38:39,16,0,11497714.0,1251.86,False,False,False,True,False,False,False,0,1,660,20992,16,16,2,625.9300000000001,11497714.0,1,2,3.927316638077312e-05,2,TXN854
17:34:27,2023-03-30,199545960,1488846556,1352.92,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-03-30 17:34:27,17,3,0.0,1352.92,False,False,False,False,False,False,True,0,1,662,4614,16,16,1,1352.92,0.0,0,1,2.1221511298443555e-05,1,TXN13836
11:51:12,2022-10-23,200375079,9564312829,799.98,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-10-23 11:51:12,11,6,0.0,799.98,False,False,False,False,False,False,True,0,1,664,30234,16,16,1,799.98,0.0,0,1,2.1221511298443555e-05,1,TXN9875
02:13:11,2023-07-15,203090809,4352136598,9336.49,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-07-15 02:13:11,2,5,0.0,9336.49,True,False,False,False,False,False,False,0,1,668,13759,16,16,1,9336.49,0.0,0,1,2.1221511298443555e-05,1,TXN9648
20:49:33,2023-06-08,204091923,7868001746,14046.51,UK pounds,Euro,UK,Austria,0,Normal_Fan_In,2023-06-08 20:49:33,20,3,0.0,14046.51,False,False,False,False,False,True,False,1,1,673,24867,16,1,1,14046.51,0.0,0,1,2.1221511298443555e-05,1,TXN2011
16:29:59,2022-12-18,205877386,5204463032,558.94,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-12-18 16:29:59,16,6,0.0,558.94,False,False,False,False,False,False,True,0,1,677,16489,16,16,1,558.94,0.0,0,1,2.1221511298443555e-05,1,TXN8102
13:34:57,2023-01-18,205902083,4613920700,14866.1,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-01-18 13:34:57,13,2,0.0,14866.1,True,False,False,False,False,False,False,0,1,678,14608,16,16,1,14866.1,0.0,0,1,2.1221511298443555e-05,1,TXN4917
18:48:39,2023-03-31,206167940,9403846048,5464.29,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-03-31 18:48:39,18,4,0.0,5464.29,False,False,False,False,True,False,False,0,1,680,29751,16,16,2,4292.555,0.0,1,2,3.927316638077312e-05,2,TXN14445
10:37:09,2023-07-21,206167940,2940749968,3120.82,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-07-21 10:37:09,10,4,9647310.0,8585.11,False,False,False,False,True,False,False,0,1,680,9229,16,16,2,4292.555,9647310.0,1,2,3.927316638077312e-05,2,TXN16155
19:11:02,2023-07-14,208615118,4965569485,2495.96,UK pounds,Albanian lek,UK,Albania,0,Normal_Small_Fan_Out,2023-07-14 19:11:02,19,4,0.0,2495.96,False,False,False,False,False,True,False,1,1,685,15710,16,0,1,2495.96,0.0,0,1,2.1221511298443555e-05,1,TXN3619
02:29:40,2023-07-24,208627719,7667554451,5383.46,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-07-24 02:29:40,2,0,0.0,5383.46,False,False,False,False,False,False,True,0,1,686,24227,16,16,3,7052.05,0.0,1,3,3.927316638077312e-05,3,TXN3639
21:04:51,2023-07-24,208627719,515170903,11065.44,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-07-24 21:04:51,21,0,66911.0,16448.9,False,False,False,True,False,False,False,0,1,686,1667,16,16,3,7052.05,66911.0,1,3,3.927316638077312e-05,3,TXN1975
21:57:05,2023-07-24,208627719,7326914136,4707.25,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-07-24 21:57:05,21,0,3134.0,21156.15,True,False,False,False,False,False,False,0,1,686,23129,16,16,3,7052.05,3134.0,1,3,3.927316638077312e-05,3,TXN12614
17:54:39,2023-01-10,209393795,1763656779,12832.88,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-01-10 17:54:39,17,1,0.0,12832.88,False,False,False,True,False,False,False,0,1,688,5466,16,16,1,12832.88,0.0,0,1,2.1221511298443555e-05,1,TXN11371
10:49:02,2023-06-29,210086515,6013656958,18933.23,UK pounds,UK pounds,UK,UK,0,Normal_Plus_Mutual,2023-06-29 10:49:02,10,3,0.0,18933.23,False,False,False,True,False,False,False,0,1,689,19038,16,16,1,18933.23,0.0,0,1,2.1221511298443555e-05,1,TXN18658
13:45:09,2023-06-11,210292371,4737244817,20504.36,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-06-11 13:45:09,13,6,0.0,20504.36,False,False,False,False,False,False,True,0,1,690,14974,16,16,1,20504.36,0.0,1,1,3.927316638077312e-05,1,TXN13060
20:27:50,2023-04-19,210790047,627211119,7679.52,Euro,UK pounds,Germany,UK,0,Normal_Fan_Out,2023-04-19 20:27:50,20,2,0.0,7679.52,False,False,False,False,False,True,False,1,1,692,1998,3,16,2,4561.765,0.0,0,2,2.1221511298443555e-05,2,TXN2692
06:52:57,2023-07-15,210790047,7556466825,1444.01,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-07-15 06:52:57,6,5,7467907.0,9123.53,False,False,False,False,True,False,False,0,1,692,23868,16,16,2,4561.765,7467907.0,0,2,2.1221511298443555e-05,2,TXN9320
05:08:58,2022-10-13,211658254,8171638012,1691.83,UK pounds,UK pounds,UK,UK,0,Normal_Plus_Mutual,2022-10-13 05:08:58,5,3,0.0,1691.83,False,False,False,False,False,False,True,0,1,695,25833,16,16,1,1691.83,0.0,0,1,2.1221511298443555e-05,1,TXN2332
08:15:01,2023-04-08,212368086,450019406,3341.5,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-04-08 08:15:01,8,5,0.0,3341.5,True,False,False,False,False,False,False,0,1,698,1451,16,16,1,3341.5,0.0,0,1,2.1221511298443555e-05,1,TXN8545
11:45:02,2023-02-04,213411408,5873534538,1629.76,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-02-04 11:45:02,11,5,0.0,1629.76,False,False,False,False,False,False,True,0,1,701,18605,16,16,1,1629.76,0.0,0,1,2.1221511298443555e-05,1,TXN15351
10:45:35,2023-01-14,215989640,1988222610,7174.0,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-01-14 10:45:35,10,5,0.0,7174.0,False,False,False,False,False,False,True,0,1,706,6190,16,16,1,7174.0,0.0,0,1,2.1221511298443555e-05,1,TXN9914
13:20:00,2023-05-26,216236909,9311707020,2165.66,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-05-26 13:20:00,13,4,0.0,2165.66,False,False,False,False,True,False,False,0,1,707,29458,16,16,3,2496.4166666666665,0.0,1,3,3.927316638077312e-05,3,TXN7132
17:17:48,2023-05-29,216236909,6476746131,603.98,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-05-29 17:17:48,17,0,273468.0,2769.64,True,False,False,False,False,False,False,0,1,707,20459,16,16,3,2496.4166666666665,273468.0,1,3,3.927316638077312e-05,3,TXN16290
08:51:43,2023-06-28,216236909,9269711668,4719.61,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-06-28 08:51:43,8,2,2561635.0,7489.25,False,False,False,False,False,False,True,0,1,707,29327,16,16,3,2496.4166666666665,2561635.0,1,3,3.927316638077312e-05,3,TXN19603
20:57:53,2023-01-21,216498894,8755476419,637.08,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-01-21 20:57:53,20,5,0.0,637.08,True,False,False,False,False,False,False,0,1,709,27703,16,16,1,637.08,0.0,0,1,2.1221511298443555e-05,1,TXN12825
20:50:27,2023-04-17,216689451,4458636654,8328.27,Indian rupee,UK pounds,India,UK,0,Normal_Fan_Out,2023-04-17 20:50:27,20,0,0.0,8328.27,False,False,False,False,False,True,False,1,1,710,14080,4,16,2,5574.095,0.0,1,2,3.927316638077312e-05,2,TXN16235
